,Rating
ARFAN LORANDEL BOUHAMED,1465.25095472683
RUDY MCNEILL,1487.9310268556103
ERIC MALACH,1489.5662047571377
FONT REYERO POL,1450.8499878032142
GONZALEZ ARRIA DAVID ENRIQUE,1481.668613488226
SURKOV DAVID,1466.0035008663504
ZACHAR OMER,1488.3983217656598
PABLO BERTRAN,1466.3462085997273
ALNEBECK EMIL,1481.3701060255391
KARASSANE ZAKI,1482.6316833438364
PARRY PHILIP MARCUS,1448.3443500702074
MALIK HOOD,1488.8389320298654
PAUL KRONEGGER,1453.1176266632633
BOEKHOLT DAAN,1492.442680656913
SIMONE BABINI,1481.7958981411332
ADIL ELAMRATI,1484.3667667786926
BRENDAN AULTHOUSE,1484.4631835441367
BLAKE JAMIE,1466.8970923180282
SIMON MAGNUS,1487.6666144485873
ARNAUD ANTOINE,1485.1163135924255
ZOHAR HARUVI,1492.0748823314675
SPONHOLZ FELIX,1480.4745836374793
MORBIDUCCI TITO,1492.0125731300313
AMATO JOSHUA,1480.1760761747926
MARCELO FREZZA,1480.907009252245
JAROUPONG MEEYUSAMSEN,1483.918965857062
JUNKERS KARLIS,1481.463800132157
RAFAEL PABLO LORA GARCIA,1488.3320527039468
JOAO ARTUR,1483.4972015613012
ALCALAY YOGEV,1476.0505338720486
MARINO DAVIDE,1481.1718293292372
JOHANN KOHLHOFF,1486.9349071315148
HAMDI SLIMANI,1467.205379136807
HIROKI KODAMA,1486.4239317385893
NIKOLA CHURKOSKI,1465.3082371645887
ROEMPP JANIK,1484.0567109434182
JUSKEVICIUS DOMANTAS,1491.219267358206
TRENT HARDWICK,1482.9174914163734
JACK EICKMEYER,1486.3307514190526
ANDRES BOCCALANDRO,1486.1675214821792
REBEL MAX,1486.4471022534665
CLAUDIO NATALE,1473.8631990212089
PETER RAJSKY,1482.6276363439094
JENS J KAASTAD ORJAVIK,1476.6948117042355
TOUS CLOTS XAVI,1469.4771707268594
KUNATH STEPHAN,1490.0489943721484
ERIKS KARLIS ZVILNA,1485.6547009693588
HASSAN AL TAMIMI,1482.5584216393752
DOMINGUEZ LIZAN HECTOR,1485.9592973754181
TOBLINI EMIL,1490.57755612826
FRACASSI ALESSANDRO,1479.110248878707
HENRY MACHUM,1484.893052172066
FARIS AL BAKRI,1482.2863127958378
ROSADO PAPA LEANDRO,1482.9971082944107
EYRIPARMAK UMUT,1477.477546273222
LANGAAS-HOLT SVERRE,1481.7374611079963
KOICHIRO SUGIYAMA,1485.1418804565385
DANIEL BARRY,1484.639887615104
SCOTT RASMUSSEN,1486.4146896056232
RUSLAN JANGAZOV,1482.0142039523005
IOVENITTI MATTEO,1482.7322076321589
MARIN MANDIC,1481.7420951087631
LAGNEUX-EMERY BENOIT,1482.467306969907
ANDREAS PERDICARIS,1484.13355850118
PATRIK MELIS,1463.5993802906557
DRAGO FRANCESCO,1484.9836876193215
SHUNSUKE KIMURA,1484.372649687308
RAMON GONZALEZ,1483.880393944218
ANDEL MICHAL,1448.3202654849108
AGANOVIC BENJAMIN,1489.6469817321822
VANGELOV DIMITAR,1481.9375056454035
PETER HURLEY,1484.1162394308978
BRYANT WOOD,1483.627229387256
GABRIELE BESOZZI,1480.925768578151
SMITH LEWIS,1489.2941336683673
CHRISTOS BOMPOTAS,1489.8210364644765
MINJE LEE,1472.539091313717
KAZUSHI MIYATA,1466.230800875477
WALEED AL SHARSHANI,1467.0930734097278
AUSTIN ROSS,1480.6536597346137
ANGELONI STEFANO,1489.080229925052
ALASTAIR BROWN,1472.5473646550804
GIARGIA PAOLO,1488.3003604923663
SHIGEKI MIYAKO,1483.6034189180773
JOSE BARCELO SOTERAS,1446.6982799062655
KIRPOGLOU PANDELIS,1488.8663261817367
SIMON THOMAS,1488.0817812573935
RIKIZO YAMASHITA,1483.3470086616671
NIKOLOV DANIEL,1480.8779029963962
PRODIGO MARIO,1488.6524224384214
CHRISTOPHER MARSH,1472.9830548546965
TARKAN BOLAT,1484.717719908654
AKIHIRO OKAWA,1483.090598405257
STEPHEN LONG,1482.614571159408
SIGURD TVEIT,1471.994571195815
HAGELIN URBAN,1480.6130023341443
CARL LJUNGGREN,1482.9759127093744
MASANORI KUBO,1482.8341881488468
STEPHEN BOURDOW,1482.3614066024459
MICHALAK MILOSZ,1488.3566591515375
SCHILT CATAFAL PAU,1483.2763705461523
YOSHIHARU CHO,1482.5777778924366
IDRIS BOUHADDA,1482.1082420454838
SANTIAGO ROSELLO ROMERO,1484.210840582736
GUILLONNEAU ARTHUR,1487.2074643175029
MANABU HOTTA,1482.3213676360265
TIJN VAN DER GULIK,1483.7480229389575
GALLEGO GIOVANNI,1482.788565668104
GASPAR VILLALONGA ANTICH,1483.968416340312
RICARDS ZVILNA,1465.663265777594
CASPAR KOWALSKI,1487.7114978612153
IKUHIRO FUKUDA,1481.8085471232062
YORITOMO UEDA,1481.3487483745978
MOHRING CHRISTOPH,1487.4964440977747
OMAR METWALLY,1481.552136866796
MICHAEL MCNEILL,1481.0955838176358
SHINYA SAKURAI,1481.2957266103858
BEKS STIJN,1487.0663365708933
LELO MANUEL,1481.8129559120073
DZIAHEL MAKSIM,1486.9411924918982
DAVID IZMAILOVSKY,1482.9987193706154
SHERIF MANSOUR,1480.5892547037117
MERCER BENNASAR MATEU,1481.5690534729831
DEN TEX CORNELIS,1486.6362290440118
DIMITRIOU GEORGE,1481.0812485949348
KACPER BLASZCZYK,1486.2994812619518
KEIZERS GREGORY LUCAS,1485.4588304377212
DE PAULI GIOVANNI,1486.2061215171302
KHAMEES EBRAHEEM ALHAMMADI,1482.0290224009186
ALBERTO DIVELLA,1486.5601668992595
SCOTT GITTENS,1481.8086289995638
ZANCHI NICOLO,1485.2402512027484
SECHI CLAUDIO,1485.9910677536895
SILLUTA HENRI,1485.871673775321
ROSZYK HUBERT,1485.7760139902489
JULIA FORTEZA JORDI,1480.3495412778623
DANI CARDONA,1481.059325431222
KAPTAN GUNEY,1480.105638838838
ALEXIS GAYET,1480.8389320298672
JOSE MANUEL RUIZ IBANEZ,1485.2299625453747
DANIEL CONNORS,1485.4732103775202
MARINI MARCO,1484.9157989364858
FINN MULLEE,1484.802155058744
MIGLIACCIO LORENZO,1467.46961891618
ANGELINI ALESSANDRO,1484.5882513154286
KJELLSSON JACOB,1483.7101965579388
GARCIA PEDRO,1484.4856914096042
TWEEDLE CAMERON,1484.3743475721133
VIKTOR KATELIEV,1484.8210364644767
ARTIUKH NAZAR,1484.2706376461636
STOCCO ELIA,1484.160443828798
FRY ZENO,1483.2730380879934
JAVIER CASALINS DONOSO,1467.1491122472373
JAVIER BALAGUER NUNEZ,1483.9465400854826
LEOPOLD BRANDL,1484.3862538557808
LIPCHENKO ANDRII,1483.6254763558413
STANISLAWSKI KACPER,1483.5187325988518
CASTELLI ALESSANDRO,1483.4104225924007
ROHWER JONAS,1483.3048288555365
PAPENTHIN HANNES,1482.3987211481026
ARVEDI FERRUCCIO,1483.19536882896
FERNANDEZ DARDER MIGUEL,1483.0909251122212
MARC O'CONNOR CABAU,1483.5166886383893
HIMMEL JIRI,1482.9803150655193
COEMERT BAGCI AREN CAN,1482.8770213689058
ADRIANO GIMENEZ PALMERO,1483.2992973340413
SCHAEFFERLING NICO,1481.961562678157
EASTMAN PEREZ JOHN ERIC,1482.7652613020787
HEINISCH AMIR,1482.550207538638
PETKOVIC MARKO,1482.3351537751973
MOUCKA VITEZSLAV,1482.2353101389597
HENRY MOLE,1482.6471234209976
JOAN TUDELA PLA,1481.3058249732387
HSIU CHUAN CHIANG,1482.0214063956444
GRANADEIRO ANDRE,1481.807502652329
BOSSI JEREMY,1481.6899924848751
EL-ZEINY OMAR,1481.5935989090137
IHEB HKIRI,1481.994949507954
NICOLINI PIETRO,1481.4749387214345
CHIAPPE ANDREA,1481.3796951656984
SKYDSGAARD GUSTAV,1480.4315080333477
VALLESI CLAUDIO,1481.2598849579938
CHARFEDDINE SAIDI,1481.5601668992583
TSOTRAS ANTONIS,1480.524080192437
